HBDNO,BULD_REGSTR_PK,TOTAL_REGSTR_PK,BULDGB,REGSTRKD,ARCODE,LEGCD,BUN,JI,RDCODE,RDLEGCD,UNDER_AT,BD_MAIN_BUN,BD_SUB_BUN,CRDE
BS0203117101110001350007000000762,10251100236735,,2,3,11710,11100,0135,0007,117104169017,11101,0,00005,00015,20220926
BS0203117101110001550015000000763,10251100236977,,2,3,11710,11100,0155,0015,117104169202,11101,0,00030,00014,20240814
BS0203117101110001000006000000764,10251100237097,,2,3,11710,11100,0100,0006,117104169456,11101,0,00054,00000,20220813
BS0203117101110001030012000000765,10251100237432,,2,3,11710,11100,0103,0012,117104169378,11101,0,00025,00001,20220813
BS0102117101110000440005000000766,10251100237817,,1,2,11710,11100,0044,0005,117102123002,11101,0,00010,00000,20250801
BS0203117101110001260007000000767,10251100237991,,2,3,11710,11100,0126,0007,117104169016,11101,0,00005,00003,20220813
BS0102117101110000670005000000768,10251100238627,,1,2,11710,11100,0067,0005,117104169376,11101,0,00007,00013,20240913
BS0203117101110001520012000000769,10251100238866,,2,3,11710,11100,0152,0012,117104169020,11101,0,00028,00001,20220813
BS0203117101110001400002000000770,10251100238946,,2,3,11710,11100,0140,0002,117104169384,11101,0,00030,00000,20220813
BS0102117101110000890022000000771,10251100239146,10251600,1,2,11710,11100,0089,0022,117102000006,11102,0,01278,00000,20220813
BS0102117101110001630008000000772,10251100239386,,1,2,11710,11100,0163,0008,117104169448,11101,0,00032,00001,20220813
BS0203117101110001790013000000773,10251100239456,,2,3,11710,11100,0179,0013,117104169457,11101,0,00016,00000,20220813
BS0203117101110001230002000000774,10251100239587,10251100239586,2,3,11710,11100,0123,0002,117104169459,11101,0,00061,00000,20220813
BS0203117101110001230002000000775,10251100239596,10251100239586,2,3,11710,11100,0123,0002,117104169459,11101,0,00061,00000,20220813
BS0203117101110001060000000000776,10251100239746,,2,3,11710,11100,0106,0000,117104169378,11101,0,00034,00000,20220813
BS0102117101110000880020000000777,10251100240203,,1,2,11710,11100,0088,0020,117102123002,11101,0,00071,00000,20220813
BS0102117101110000880020000000778,10251100240204,,1,2,11710,11100,0088,0020,117102123002,11101,0,00071,00000,20220813
BS0203117101110001480006000000779,10251100240407,,2,3,11710,11100,0148,0006,117104169380,11101,0,00031,00000,20220813
BS0102117101110001870017000000780,10251100240518,,1,2,11710,11100,0187,0017,117104169372,11101,0,00016,00028,20220813
BS0102117101110000880014000000781,10251100241846,10251248,1,2,11710,11100,0088,0014,117102123001,11102,0,00232,00000,20220813
BS0203117101110001880005000000782,10251100241986,,2,3,11710,11100,0188,0005,117104169372,11101,0,00016,00011,20220813
BS0203117101110001660000000000783,10251100242148,,2,3,11710,11100,0166,0000,117104169447,11101,0,00005,00000,20220813
BS0102117101110001550016000000784,10251100242670,,1,2,11710,11100,0155,0016,117104169202,11101,0,00030,00016,20250604
BS0203117101110001170018000000785,10251100242786,,2,3,11710,11100,0117,0018,117104169384,11101,0,00009,00018,20220813
BS0203117101110001550014000000786,10251100242806,,2,3,11710,11100,0155,0014,117104169202,11101,0,00030,00010,20220813
BS0203117101110001450053000000787,10251100243123,,2,3,11710,11100,0145,0053,117104169380,11101,0,00032,00000,20220813
BS0203117101110000450004000000788,10251100243246,,2,3,11710,11100,0045,0004,117102123002,11101,0,00028,00000,20231221
BS0203117101110001190018000000789,10251100243249,,2,3,11710,11100,0119,0018,117104169384,11101,0,00015,00000,20220813
BS0203117101110001300001000000790,10251100243341,,2,3,11710,11100,0130,0001,117104169017,11101,0,00015,00008,20220813
BS0203117101110001010021000000791,10251100243486,,2,3,11710,11100,0101,0021,117104169378,11101,0,00005,00012,20220813
BS0102117101110001440009000000792,10251100244381,,1,2,11710,11100,0144,0009,117104169458,11101,0,00038,00000,20220813
BS0203117101110001480012000000793,10251100244382,,2,3,11710,11100,0148,0012,117104169199,11101,0,00006,00001,20220813
BS0203117101110000550011000000794,10251100244527,,2,3,11710,11100,0055,0011,117104169456,11101,0,00026,00001,20250519
BS0203117101110001480011000000795,10251100244626,,2,3,11710,11100,0148,0011,117104169199,11101,0,00008,00000,20220813
BS0203117101110001180012000000796,10251100244666,,2,3,11710,11100,0118,0012,117104169201,11101,0,00003,00018,20220813
BS0203117101110000580005000000797,10251100244676,,2,3,11710,11100,0058,0005,117104169429,11101,0,00019,00031,20220813
BS0203117101110001520005000000798,10251100244986,,2,3,11710,11100,0152,0005,117104169020,11101,0,00024,00001,20220813
BS0203117101110001160009000000799,10251100245226,,2,3,11710,11100,0116,0009,117104169382,11101,0,00016,00002,20220813
BS0102117101110000880002000000800,10251100246672,10251347,1,2,11710,11100,0088,0002,117103123023,11104,0,00424,00000,20220813
BS0203117101110001790016000000801,10251100447126,,2,3,11710,11100,0179,0016,117104169202,11101,0,00007,00024,20220813
BS0203117101110001440018000000802,10251100449869,,2,3,11710,11100,0144,0018,117104169199,11101,0,00014,00027,20220813
BS0203117101110001130020000000803,10251100449946,,2,3,11710,11100,0113,0020,117104169382,11101,0,00015,00001,20220813
BS0203117101110000980004000000804,10251100450054,,2,3,11710,11100,0098,0004,117104169429,11101,0,00037,00012,20220813
BS0203117101110001130019000000805,10251100450334,,2,3,11710,11100,0113,0019,117104169382,11101,0,00017,00000,20220813
BS0203117101110001330013000000806,10251100450359,,2,3,11710,11100,0133,0013,117104169019,11101,0,00005,00001,20220813
BS0203117101110001410020000000807,10251100451767,,2,3,11710,11100,0141,0020,117104169384,11101,0,00029,00000,20220813
BS0203117101110001510014000000808,10251100451918,,2,3,11710,11100,0151,0014,117104169457,11101,0,00026,00000,20220813
BS0102117101110001490021000000809,10251100453347,,1,2,11710,11100,0149,0021,117103123006,11105,0,00470,00000,20240925
BS0203117101110000380004000000810,10251100453447,,2,3,11710,11100,0038,0004,117104169374,11101,0,00029,00011,20220813
BS0203117101110001190016000000811,10251100453579,,2,3,11710,11100,0119,0016,117104169384,11101,0,00017,00000,20221212
BS0203117101110001490027000000812,10251100454066,,2,3,11710,11100,0149,0027,117104169199,11101,0,00005,00000,20250102
BS0203117101110001190029000000813,10251100454729,,2,3,11710,11100,0119,0029,117104169201,11101,0,00003,00031,20230509
BS0203117101110001720014000000814,10251100458826,,2,3,11710,11100,0172,0014,117104169384,11101,0,00069,00000,20220813
BS0203117101110001550004000000815,10251100459026,,2,3,11710,11100,0155,0004,117104169458,11101,0,00025,00000,20220813
BS0203117101110001440007000000816,10251100460046,,2,3,11710,11100,0144,0007,117104169458,11101,0,00036,00000,20220813
BS0203117101110001190023000000817,10251100460066,,2,3,11710,11100,0119,0023,117104169201,11101,0,00003,00011,20220813
BS0203117101110001020022000000818,10251100460686,,2,3,11710,11100,0102,0022,117104169429,11101,0,00049,00019,20220813
BS0203117101110001420015000000819,10251100462124,,2,3,11710,11100,0142,0015,117104169200,11101,0,00029,00017,20220813
BS0203117101110001580011000000820,10251100462236,,2,3,11710,11100,0158,0011,117104169202,11101,0,00042,00014,20220813
BS0203117101110002240008000000821,10251100462262,,2,3,11710,11100,0224,0008,117104169109,11101,0,00001,00005,20220813
BS0203117101110001030022000000822,10251100462702,,2,3,11710,11100,0103,0022,117104169378,11101,0,00029,00000,20230905
BS0203117101110001550012000000823,10251100462935,,2,3,11710,11100,0155,0012,117104169202,11101,0,00030,00006,20220813
BS0203117101110001760011000000824,10251100463202,,2,3,11710,11100,0176,0011,117104169202,11101,0,00015,00009,20220813
BS0203117101110002220009000000825,10251100463282,,2,3,11710,11100,0222,0009,117104169388,11101,0,00005,00000,20220813
BS0203117101110001410022000000826,10251100463500,,2,3,11710,11100,0141,0022,117104169200,11101,0,00029,00010,20220813
BS0203117101110000680006000000827,10251100463745,,2,3,11710,11100,0068,0006,117104169376,11101,0,00007,00001,20240913
BS0203117101110001070000000000828,10251100463782,,2,3,11710,11100,0107,0000,117104169429,11101,0,00057,00034,20220813
BS0203117101110001530017000000829,10251100464530,,2,3,11710,11100,0153,0017,117104169458,11101,0,00030,00024,20220813
BS0203117101110001930039000000830,10251100464622,,2,3,11710,11100,0193,0039,117104169372,11101,0,00028,00009,20220813
BS0203117101110001170025000000831,10251100465091,,2,3,11710,11100,0117,0025,117104169201,11101,0,00011,00001,20220813
BS0203117101110001090002000000832,10251100467502,,2,3,11710,11100,0109,0002,117104169378,11101,0,00005,00035,20220813
BS0203117101110002240014000000833,10251100467642,,2,3,11710,11100,0224,0014,117104169109,11101,0,00001,00008,20220813
BS0203117101110001360010000000834,10251100468154,,2,3,11710,11100,0136,0010,117104169200,11101,0,00041,00022,20220813
BS0203117101110001360001000000835,10251100468163,,2,3,11710,11100,0136,0001,117104169200,11101,0,00041,00024,20220813
BS0203117101110001170019000000836,10251100469322,,2,3,11710,11100,0117,0019,117104169201,11101,0,00007,00022,20220813
BS0203117101110001120011000000837,10251100471302,,2,3,11710,11100,0112,0011,117104169200,11101,0,00012,00020,20220813
BS0203117101110001420018000000838,10251100471602,,2,3,11710,11100,0142,0018,117104169200,11101,0,00029,00011,20220813
BS0102117101110000690001000000839,10251100472558,,1,2,11710,11100,0069,0001,117104169376,11101,0,00011,00000,20220813
BS0102117101110001900006000000840,10251100472622,,1,2,11710,11100,0190,0006,117104169450,11101,0,00007,00000,20240701
BS0203117101110001330009000000841,10251100473084,,2,3,11710,11100,0133,0009,117104169019,11101,0,00005,00000,20220813
BS0203117101110001030009000000842,10251100473303,,2,3,11710,11100,0103,0009,117104169378,11101,0,00027,00001,20220813
BS0203117101110001110005000000843,10251100474162,,2,3,11710,11100,0111,0005,117104169200,11101,0,00004,00025,20220813
BS0203117101110001610010000000844,10251100475382,,2,3,11710,11100,0161,0010,117104169022,11101,0,00003,00016,20220813
BS0203117101110001790004000000845,10251100475802,,2,3,11710,11100,0179,0004,117104169202,11101,0,00007,00008,20220813
BS0203117101110001260011000000846,10251100476043,,2,3,11710,11100,0126,0011,117104169016,11101,0,00005,00021,20220813
BS0203117101110001410017000000847,10251100476422,,2,3,11710,11100,0141,0017,117104169384,11101,0,00033,00001,20220813
BS0203117101110001580016000000848,10251100478422,,2,3,11710,11100,0158,0016,117104169459,11101,0,00033,00000,20220813
BS0203117101110002120004000000849,10251100479602,,2,3,11710,11100,0212,0004,117104169387,11101,0,00050,00029,20231219
BS0203117101110002020003000000850,10251100479742,,2,3,11710,11100,0202,0003,117104169372,11101,0,00019,00011,20240131
BS0203117101110001700006000000851,10251100479983,,2,3,11710,11100,0170,0006,117104169459,11101,0,00016,00000,20220813
BS0203117101110000550012000000852,10251100481223,,2,3,11710,11100,0055,0012,117104169456,11101,0,00028,00000,20220813
BS0203117101110001930014000000853,10251100482051,,2,3,11710,11100,0193,0014,117104169372,11101,0,00028,00013,20220813
BS0102117101110002260010000000854,10251100483423,,1,2,11710,11100,0226,0010,117103123014,11104,0,00241,00000,20220813
BS0203117101110001520000000000855,10251100483723,,2,3,11710,11100,0152,0000,117104169457,11101,0,00031,00000,20220813
BS0203117101110001610003000000856,10251100485709,,2,3,11710,11100,0161,0003,117104169023,11101,0,00012,00000,20220813
BS0203117101110001170008000000857,10251100485851,,2,3,11710,11100,0117,0008,117104169201,11101,0,00007,00008,20220813
BS0203117101110002100001000000858,10251100493883,10251100494014,2,3,11710,11100,0210,0001,117103123004,11101,0,00001,00000,20220813
BS0203117101110002100001000000859,10251100493894,10251100494014,2,3,11710,11100,0210,0001,117103123004,11101,0,00001,00000,20220813
BS0203117101110002100001000000860,10251100493960,10251100494014,2,3,11710,11100,0210,0001,117103123004,11101,0,00001,00000,20220813
BS0203117101110002100001000000861,10251100494002,10251100494014,2,3,11710,11100,0210,0001,117103123004,11101,0,00001,00000,20220813
BS0203117101110002080007000000862,10251100494143,,2,3,11710,11100,0208,0007,117104169451,11101,0,00030,00005,20220813
BS0203117101110001450044000000863,10251100494239,,2,3,11710,11100,0145,0044,117104169382,11101,0,00032,00001,20220813
BS0203117101110001300009000000864,10251100497063,,2,3,11710,11100,0130,0009,117104169387,11101,0,00041,00001,20220813
BS0102117101110001100003000000865,10251100497523,,1,2,11710,11100,0110,0003,117103123006,11105,0,00460,00000,20220813
BS0203117101110001930035000000866,10251100497583,,2,3,11710,11100,0193,0035,117104169449,11101,0,00013,00000,20220813
BS0203117101110001620012000000867,10251100499283,,2,3,11710,11100,0162,0012,117104169447,11101,0,00031,00001,20220813
BS0102117101110001830000000000868,10251100499446,10251100499543,1,2,11710,11100,0183,0000,117102123002,11101,0,00124,00000,20220813
BS0203117101110001540019000000869,10251100499683,,2,3,11710,11100,0154,0019,117104169458,11101,0,00024,00006,20220813
BS0203117101110000470000000000870,10251100501443,,2,3,11710,11100,0047,0000,117104169456,11101,0,00008,00000,20231005
BS0203117101110001130017000000871,10251100502001,,2,3,11710,11100,0113,0017,117104169382,11101,0,00007,00000,20220813
BS0203117101110000570006000000872,10251100503181,,2,3,11710,11100,0057,0006,117104169431,11101,0,00017,00012,20220813
BS0203117101110000430000000000873,10251100503250,,2,3,11710,11100,0043,0000,117104169374,11101,0,00037,00000,20220813
BS0203117101110001660020000000874,10251100503979,,2,3,11710,11100,0166,0020,117104169023,11101,0,00015,00003,20220813
BS0203117101110000930002000000875,10251100504670,,2,3,11710,11100,0093,0002,117104169429,11101,0,00036,00023,20220813
BS0203117101110001270018000000876,10251100504761,,2,3,11710,11100,0127,0018,117104169016,11101,0,00011,00000,20220813
BS0203117101110001410015000000877,10251100504881,,2,3,11710,11100,0141,0015,117104169384,11101,0,00037,00000,20220813
BS0102117101110001290009000000878,10251100504921,,1,2,11710,11100,0129,0009,117104169017,11101,0,00010,00004,20230310
BS0102117101110001860008000000879,10251100504981,,1,2,11710,11100,0186,0008,117104169372,11101,0,00008,00000,20230801
BS0203117101110001420008000000880,10251100505641,,2,3,11710,11100,0142,0008,117104169200,11101,0,00029,00019,20220813
BS0102117101110001460007000000881,10251100505681,,1,2,11710,11100,0146,0007,117104169200,11101,0,00021,00000,20220813
BS0203117101110001490039000000882,10251100506067,,2,3,11710,11100,0149,0039,117104169199,11101,0,00011,00000,20220813
BS0203117101110001440013000000883,10251100506081,,2,3,11710,11100,0144,0013,117104169199,11101,0,00014,00021,20220813
BS0203117101110001230003000000884,10251100506194,,2,3,11710,11100,0123,0003,117104169459,11101,0,00063,00000,20220813
BS0203117101110001220016000000885,10251100508712,,2,3,11710,11100,0122,0016,117104169459,11101,0,00064,00001,20220813
BS0203117101110001550003000000886,10251100512363,,2,3,11710,11100,0155,0003,117104169458,11101,0,00023,00000,20220813
BS0203117101110001170003000000887,10251100516801,,2,3,11710,11100,0117,0003,117104169384,11101,0,00009,00007,20220813
BS0203117101110001560003000000888,10251100517162,,2,3,11710,11100,0156,0003,117104169202,11101,0,00030,00023,20220813
BS0203117101110001160021000000889,10251100518061,,2,3,11710,11100,0116,0021,117104169201,11101,0,00004,00000,20221219
BS0203117101110001320002000000890,10251100518101,,2,3,11710,11100,0132,0002,117104169022,11101,0,00012,00000,20220813
BS0203117101110001720015000000891,10251100519201,,2,3,11710,11100,0172,0015,117104169384,11101,0,00069,00001,20220813
BS0203117101110000550002000000892,10251100520201,,2,3,11710,11100,0055,0002,117104169456,11101,0,00020,00000,20220813
BS0102117101110001920009000000893,10251100520392,,1,2,11710,11100,0192,0009,117104169449,11101,0,00007,00011,20220813
BS0203117101110001680015000000894,10251100520431,10251100520421,2,3,11710,11100,0168,0015,117104169202,11101,0,00041,00008,20220813
BS0203117101110001930026000000895,10251100520481,,2,3,11710,11100,0193,0026,117104169372,11101,0,00034,00006,20220813
BS0203117101110000490004000000896,10251100521501,,2,3,11710,11100,0049,0004,117104169374,11101,0,00055,00008,20250801
BS0203117101110001360011000000897,10251100522483,10251100522482,2,3,11710,11100,0136,0011,117104169200,11101,0,00041,00020,20220813
BS0102117101110001410008000000898,10251100523899,,1,2,11710,11100,0141,0008,117104169384,11101,0,00027,00000,20220813
BS0203117101110001240030000000899,10251100524208,,2,3,11710,11100,0124,0030,117104169015,11101,0,00010,00000,20220813
BS0102117101110000640012000000900,10251100524522,,1,2,11710,11100,0064,0012,117104169374,11101,0,00012,00000,20250827
BS0203117101110001320000000000901,10251100524642,,2,3,11710,11100,0132,0000,117104169019,11101,0,00011,00001,20220813
BS0203117101110001580002000000902,10251100525815,10251100525814,2,3,11710,11100,0158,0002,117104169459,11101,0,00025,00000,20220813
